Date,Open,High,Low,Close,Adj Close,Volume
8/16/2004,517.390015,528.059998,517.390015,528.059998,528.059998,12062000
8/17/2004,528.059998,533.27002,528.059998,530,530,12678000
8/18/2004,530,541.700012,526.97998,541.609985,541.609985,12825000
8/19/2004,541.609985,541.609985,536.140015,537.440002,537.440002,12494000
8/20/2004,537.440002,547.919983,537.440002,547.919983,547.919983,11999000
8/23/2004,547.919983,549.969971,543.440002,543.469971,543.469971,10219000
8/24/2004,543.469971,548.549988,542.559998,545.01001,545.01001,10925000
8/25/2004,545.01001,550.159973,542.130005,550.140015,550.140015,11922000
8/26/2004,550.140015,550.140015,546,547.25,547.25,10236000
8/27/2004,547.25,551.890015,547.25,551.669983,551.669983,8454000
8/30/2004,551.669983,551.669983,544.460022,544.559998,544.559998,8431000
8/31/2004,544.559998,548.450012,541.960022,547.929993,547.929993,11382000
9/1/2004,547.929993,563.380005,547.700012,552.460022,552.460022,11421000
9/2/2004,552.460022,559.799988,551.880005,559.780029,559.780029,11184000
9/3/2004,559.780029,561.609985,554.140015,556.23999,556.23999,9241700
9/7/2004,556.23999,563.02002,556.23999,562.929993,562.929993,12144000
9/8/2004,562.929993,565.789978,557.640015,557.789978,557.789978,12463000
9/9/2004,557.789978,567.72998,557.789978,566.179993,566.179993,13713000
9/10/2004,566.179993,570.039978,562.190002,569.909973,569.909973,12612000
9/13/2004,569.909973,575.02002,569.909973,573.099976,573.099976,12998000
9/14/2004,573.099976,573.099976,567.820007,570.960022,570.960022,12045000
9/15/2004,570.960022,570.969971,566.530029,568.52002,568.52002,12560000
9/16/2004,568.52002,575.099976,568.450012,574.539978,574.539978,11139000
9/17/2004,574.539978,576.049988,569.76001,573.169983,573.169983,14226000
9/20/2004,573.169983,573.950012,569.859985,570.73999,570.73999,11976000
9/21/2004,570.73999,577.150024,570.73999,576.919983,576.919983,13250000
9/22/2004,576.919983,576.919983,565.530029,565.890015,565.890015,13799000
9/23/2004,565.890015,567.76001,564.909973,565.799988,565.799988,12863000
9/24/2004,565.809998,569.630005,565.809998,565.969971,565.969971,12554000
9/27/2004,565.969971,565.969971,558.359985,558.359985,558.359985,12635000
9/28/2004,558.359985,565.72998,558.359985,565.659973,565.659973,13966000
9/29/2004,565.659973,571.070007,565.26001,571.070007,571.070007,14029000
9/30/2004,571.070007,574.710022,569.369995,572.940002,572.940002,17480000
10/1/2004,572.940002,585.26001,572.940002,585.030029,585.030029,15822000
10/4/2004,585.030029,592.02002,585.030029,589.090027,589.090027,15340000
10/5/2004,589.090027,590.080017,586.640015,587.340027,587.340027,14184000
10/6/2004,587.340027,592.659973,586.549988,592.659973,592.659973,14167000
10/7/2004,592.659973,592.659973,582.369995,582.599976,582.599976,14475000
10/8/2004,582.599976,583.140015,575.590027,575.650024,575.650024,12916000
10/11/2004,575.650024,577.559998,574.609985,577.559998,577.559998,9438000
10/12/2004,577.559998,578.090027,570.48999,576.710022,576.710022,13201000
10/13/2004,576.710022,580.700012,568.51001,569.419983,569.419983,15462000
10/14/2004,569.419983,570.059998,564.789978,564.880005,564.880005,14895000
10/15/2004,564.880005,572.419983,564.039978,569.419983,569.419983,16451000
10/18/2004,569.419983,573.190002,565.969971,572.030029,572.030029,13733000
10/19/2004,572.030029,576.630005,566.48999,566.669983,566.669983,17375000
10/20/2004,566.669983,570.349976,562.830017,570.130005,570.130005,16857000
10/21/2004,570.130005,576.700012,568.380005,576.659973,576.659973,16730000
10/22/2004,576.659973,577.609985,567.570007,567.780029,567.780029,14696000
10/25/2004,567.780029,573.640015,565.72998,571.669983,571.669983,13805000
10/26/2004,571.669983,577.98999,567.359985,577.609985,577.609985,16854000
10/27/2004,577.609985,587.179993,577.530029,587.179993,587.179993,17419000
10/28/2004,587.190002,587.190002,581.719971,585.630005,585.630005,16282000
10/29/2004,585.630005,586.820007,581.409973,583.789978,583.789978,15008000
11/1/2004,583.789978,587.419983,581.109985,587,587,13959000
11/2/2004,587,591.539978,583.530029,585.440002,585.440002,16590000
11/3/2004,585.440002,596.590027,585.440002,595.330017,595.330017,17675000
11/4/2004,595.330017,602.130005,591.789978,602.130005,602.130005,17827000
11/5/2004,602.130005,607.25,600.940002,604.289978,604.289978,17244000
11/8/2004,604.289978,605.51001,601.210022,602.080017,602.080017,13587000
11/9/2004,602.080017,607,601.27002,606.640015,606.640015,14508000
11/10/2004,606.640015,611.929993,605.460022,609.609985,609.609985,15043000
11/11/2004,609.609985,616.299988,609.299988,616.299988,616.299988,13930000
11/12/2004,616.299988,621.97998,614.150024,621.97998,621.97998,15316000
11/15/2004,621.97998,623.859985,618.969971,623.859985,623.859985,14533000
11/16/2004,623.859985,623.859985,617.820007,617.890015,617.890015,13644000
11/17/2004,617.890015,627.890015,617.890015,622.969971,622.969971,16842000
11/18/2004,622.969971,623.159973,618.840027,622.059998,622.059998,14567000
11/19/2004,622.059998,622.059998,613.190002,613.440002,613.440002,15266000
11/22/2004,613.440002,621.590027,612.02002,621.52002,621.52002,13927000
11/23/2004,621.52002,624.530029,616.549988,624.530029,624.530029,14283000
11/24/2004,624.530029,630.289978,624.409973,629.5,629.5,11496000
11/26/2004,629.5,632.77002,629.5,631.159973,631.159973,5045800
11/29/2004,631.159973,635.97998,626.840027,634.460022,634.460022,13785000
11/30/2004,634.460022,635.809998,632.530029,633.77002,633.77002,15535000
12/1/2004,633.77002,644.099976,633.77002,643.679993,643.679993,17728000
12/2/2004,643.679993,644.559998,639.719971,642.51001,642.51001,17749000
12/3/2004,642.51001,644.700012,640.869995,642.210022,642.210022,15667000
12/6/2004,642.210022,642.210022,636.559998,639.030029,639.030029,13544000
12/7/2004,639.030029,639.780029,625.460022,625.5,625.5,15339000
12/8/2004,625.5,631.359985,624.98999,631.150024,631.150024,15252000
12/9/2004,631.150024,631.150024,621.76001,629.190002,629.190002,16247000
12/10/2004,629.190002,633.669983,626.559998,632.23999,632.23999,14437000
12/13/2004,632.23999,638.059998,631.659973,638.030029,638.030029,14361000
12/14/2004,638.030029,643.599976,637.669983,643.539978,643.539978,15444000
12/15/2004,643.539978,648.609985,642.72998,648.609985,648.609985,16958000
12/16/2004,648.609985,648.609985,640.530029,642.22998,642.22998,17939000
12/17/2004,642.22998,642.390015,638.669983,642.080017,642.080017,23350000
12/20/2004,642.080017,645.169983,636.950012,638.049988,638.049988,14228000
12/21/2004,638.049988,646.200012,638.049988,646.200012,646.200012,14837000
12/22/2004,646.200012,649.719971,645.679993,648.460022,648.460022,13908000
12/23/2004,648.460022,650.72998,648.460022,649.369995,649.369995,9561000
12/27/2004,649.369995,651.700012,642.840027,644.340027,644.340027,9220000
12/28/2004,644.340027,654.599976,644.340027,654.570007,654.570007,9842000
12/29/2004,654.570007,654.570007,651.950012,653.340027,653.340027,9249000
12/30/2004,653.340027,654.450012,652.98999,653.059998,653.059998,8298000
12/31/2004,653.059998,656.109985,651.080017,651.570007,651.570007,7869000
1/3/2005,651.570007,654.27002,639.429993,640.440002,640.440002,15108000
1/4/2005,640.440002,643.049988,627.890015,628.539978,628.539978,17202000
1/5/2005,628.539978,628.659973,617.47998,617.47998,617.47998,17389000
1/6/2005,617.47998,624.289978,617.01001,619.820007,619.820007,15691000
1/7/2005,619.820007,622.419983,612.409973,613.210022,613.210022,14779000
1/10/2005,613.210022,623.299988,613.210022,617.73999,617.73999,14904000
1/11/2005,617.73999,617.73999,609.909973,611.530029,611.530029,14888000
1/12/2005,611.530029,613.700012,604.640015,613.190002,613.190002,15621000
1/13/2005,613.190002,616.570007,609.090027,610.130005,610.130005,15103000
1/14/2005,610.130005,617.530029,610.130005,617.47998,617.47998,13354000
1/18/2005,617.47998,625.809998,615.289978,624.869995,624.869995,15968000
1/19/2005,624.869995,625.320007,616.72998,617.909973,617.909973,14987000
1/20/2005,617.909973,617.909973,611.820007,612.340027,612.340027,16920000
1/21/2005,612.340027,616.900024,609.609985,611.080017,611.080017,16435000
1/24/2005,611.080017,614.51001,604.169983,604.530029,604.530029,14946000
1/25/2005,604.530029,612.419983,604.530029,606.5,606.5,16104000
1/26/2005,606.5,616.590027,606.5,616.570007,616.570007,16359000
1/27/2005,616.570007,620.390015,614.330017,616.900024,616.900024,16006000
1/28/2005,616.900024,617.429993,609.960022,613,613,16418000
1/31/2005,613,624.309998,613,624.02002,624.02002,16798000
2/1/2005,624.02002,628.609985,623.429993,628.140015,628.140015,16819800
2/2/2005,628.140015,631.97998,627.630005,631.97998,631.97998,15617400
2/3/2005,631.97998,631.97998,625.599976,629.320007,629.320007,15544600
2/4/2005,629.330017,637.450012,628.72998,637.440002,637.440002,16481600
2/7/2005,637.440002,639.840027,634.390015,636.619995,636.619995,13472700
2/8/2005,636.619995,638.969971,635.890015,638.719971,638.719971,14161700
2/9/2005,638.719971,639.51001,625.429993,625.710022,625.710022,15110400
2/10/2005,625.710022,627.97998,622.26001,626.809998,626.809998,14916700
2/11/2005,626.809998,635.47998,621.940002,634.76001,634.76001,15623000
2/14/2005,634.76001,636.190002,631.72998,635.02002,635.02002,12901800
2/15/2005,635.02002,638.559998,632.299988,634.940002,634.940002,15270800
2/16/2005,634.940002,640.590027,632.599976,638.849976,638.849976,14901000
2/17/2005,638.849976,640.51001,631.130005,631.140015,631.140015,15801200
2/18/2005,631.140015,634.150024,627.98999,630.130005,630.130005,15512000
2/22/2005,630.130005,630.169983,617.929993,617.929993,617.929993,17449400
2/23/2005,617.919983,624.440002,617.919983,620.539978,620.539978,15010900
2/24/2005,620.539978,627.609985,616.909973,627.559998,627.559998,15187500
2/25/2005,627.559998,637.530029,627.049988,637.530029,637.530029,15236800
2/28/2005,637.530029,637.929993,629.210022,634.059998,634.059998,17954800
3/1/2005,634.059998,639.349976,633.809998,638.530029,638.530029,17080600
3/2/2005,638.530029,642.75,634.98999,637.330017,637.330017,15685400
3/3/2005,637.330017,641.090027,633.940002,638.289978,638.289978,16162400
3/4/2005,638.289978,646,638.289978,644.950012,644.950012,16368200
3/7/2005,644.950012,647.640015,643.590027,643.859985,643.859985,14888300
3/8/2005,643.859985,645.059998,637.619995,637.97998,637.97998,15230900
3/9/2005,637.97998,637.97998,631.070007,631.080017,631.080017,17049700
3/10/2005,631.080017,631.650024,624.809998,626.940002,626.940002,16040200
3/11/2005,626.940002,631.539978,624.580017,626.840027,626.840027,14498200
3/14/2005,626.840027,630.299988,626.400024,630.299988,630.299988,14374300
3/15/2005,630.299988,635.090027,626.650024,626.820007,626.820007,15135300
3/16/2005,626.820007,627.109985,621.780029,622.919983,622.919983,16531900
3/17/2005,622.919983,626.869995,621.650024,625.460022,625.460022,15819300
3/18/2005,625.460022,626.960022,619.52002,622.570007,622.570007,23443700
3/21/2005,622.570007,623.049988,617.76001,621.570007,621.570007,18194400
3/22/2005,621.570007,628.090027,618.22998,618.580017,618.580017,21144700
3/23/2005,618.580017,618.580017,612.059998,612.059998,612.059998,22468700
3/24/2005,612.059998,619.650024,612.059998,615.27002,615.27002,17217200
3/28/2005,615.27002,618.330017,614.419983,615.119995,615.119995,17462200
3/29/2005,615.119995,618.820007,603.75,604.630005,604.630005,22232500
3/30/2005,604.630005,614.900024,604.630005,614.900024,614.900024,20971100
3/31/2005,614.900024,615.76001,611.960022,615.070007,615.070007,22142300
4/1/2005,615.070007,620.73999,608.820007,611.549988,611.549988,21686900
4/4/2005,611.539978,615.130005,606.820007,613.76001,613.76001,20797700
4/5/2005,613.76001,616.400024,613.109985,614.5,614.5,18708000
4/6/2005,614.5,620.900024,614.5,616.210022,616.210022,17974000
4/7/2005,616.210022,620.809998,613.630005,619.76001,619.76001,19006200
4/8/2005,619.76001,619.76001,610.650024,610.75,610.75,16613300
4/11/2005,610.75,611.789978,606.289978,607.169983,607.169983,15253100
4/12/2005,607.169983,613.669983,600.72998,613.030029,613.030029,19798300
4/13/2005,613.030029,613.030029,601.700012,602.539978,602.539978,20497400
4/14/2005,602.539978,603.619995,591.940002,591.940002,591.940002,23550400
4/15/2005,591.940002,592.469971,579.650024,580.780029,580.780029,26899600
4/18/2005,580.780029,586.77002,577.659973,585.330017,585.330017,21806700
4/19/2005,585.330017,594.940002,585.330017,594.940002,594.940002,21427000
4/20/2005,594.940002,595.950012,584.929993,584.960022,584.960022,22170500
4/21/2005,584.960022,599.140015,584.960022,598.97998,598.97998,23085600
4/22/2005,598.97998,598.97998,584.640015,589.530029,589.530029,20458800
4/25/2005,589.530029,596.440002,589.530029,596.440002,596.440002,17950300
4/26/2005,596.440002,598.309998,587.460022,587.659973,587.659973,19597400
4/27/2005,587.659973,590.590027,580.659973,587.140015,587.140015,21515200
4/28/2005,587.140015,587.140015,575.02002,575.02002,575.02002,21822700
4/29/2005,575.02002,579.72998,570.030029,579.380005,579.380005,23623600
5/2/2005,579.380005,585.859985,579.190002,585.859985,585.859985,19800400
5/3/2005,585.859985,589.26001,582.200012,584.47998,584.47998,21670200
5/4/2005,584.47998,595.26001,584.47998,595.219971,595.219971,23064800
5/5/2005,595.219971,598.330017,591.140015,595.640015,595.640015,19971000
5/6/2005,595.640015,599.030029,594.590027,596.52002,596.52002,17072000
5/9/2005,596.52002,602.919983,594.210022,602.909973,602.909973,18570200
5/10/2005,602.909973,602.909973,593.859985,595.039978,595.039978,18896600
5/11/2005,595.039978,596.469971,588.429993,595.570007,595.570007,18349700
5/12/2005,595.570007,597.369995,585.630005,586.890015,586.890015,19952900
5/13/2005,586.890015,588.76001,578.140015,582.02002,582.02002,21885900
5/16/2005,582.02002,591.710022,582.02002,591.710022,591.710022,18568600
5/17/2005,591.710022,595.650024,587.76001,595.27002,595.27002,18872600
5/18/2005,595.27002,607.880005,595.27002,607.880005,607.880005,22663200
5/19/2005,607.880005,611.059998,606.950012,610.460022,610.460022,17758600
5/20/2005,610.460022,610.580017,605.47998,609.409973,609.409973,16317500
5/23/2005,609.409973,615.080017,609.380005,612.869995,612.869995,16811700
5/24/2005,612.869995,613.690002,610.140015,612.950012,612.950012,16810000
5/25/2005,612.950012,612.950012,605.330017,606.400024,606.400024,17421800
5/26/2005,606.400024,614.700012,606.400024,614.700012,614.700012,16541100
5/27/2005,614.700012,617.590027,612.700012,616.900024,616.900024,13814300
5/31/2005,616.900024,619.390015,615.679993,616.710022,616.710022,18406800
6/1/2005,616.710022,624.830017,616.700012,623.73999,623.73999,18101000
6/2/2005,623.76001,625.679993,621.840027,625.23999,625.23999,18137900
6/3/2005,625.23999,626.380005,619.150024,620.299988,620.299988,16275200
6/6/2005,620.309998,623.080017,618.690002,622.940002,622.940002,15471200
6/7/2005,622.940002,630.919983,622.940002,623.780029,623.780029,18513700
6/8/2005,623.780029,626.049988,619.719971,620.469971,620.469971,17154900
6/9/2005,620.469971,626.289978,617.22998,626.22998,626.22998,18241200
6/10/2005,626.22998,627.690002,624.409973,626.330017,626.330017,16641800
6/13/2005,626.330017,630.400024,624.679993,629.02002,629.02002,16613500
6/14/2005,629.02002,634.390015,628.27002,634.390015,634.390015,16981500
6/15/2005,634.390015,637.190002,629.940002,637.190002,637.190002,18404400
6/16/2005,637.190002,644.030029,636.830017,644.030029,644.030029,17760400
6/17/2005,644.030029,648.190002,642.059998,644.190002,644.190002,24073700
6/20/2005,644.190002,644.190002,640.25,641.840027,641.840027,17145300
6/21/2005,641.840027,643.309998,640.190002,641.039978,641.039978,17207000
6/22/2005,641.039978,645.640015,639.929993,643.450012,643.450012,18232500
6/23/2005,643.450012,644.27002,634.059998,634.119995,634.119995,20299200
6/24/2005,634.119995,634.119995,625.840027,630.409973,630.409973,24188000
6/27/2005,630.409973,630.409973,625.840027,628.309998,628.309998,17386200
6/28/2005,628.309998,641.549988,628.309998,641.47998,641.47998,17724100
6/29/2005,641.47998,643.23999,640.280029,642.76001,642.76001,17692800
6/30/2005,642.76001,646.039978,639.099976,639.659973,639.659973,21094900
7/1/2005,639.659973,643.039978,638.929993,643.039978,643.039978,15938200
7/5/2005,643.039978,653.22998,641.809998,653.22998,653.22998,18058200
7/6/2005,653.22998,654.320007,647.799988,648.27002,648.27002,18834700
7/7/2005,648.27002,649.530029,639.119995,649.299988,649.299988,19524400
7/8/2005,649.299988,662.690002,649.299988,662.140015,662.140015,19008100
7/11/2005,662.140015,672.320007,662.140015,671.73999,671.73999,18463000
7/12/2005,671.73999,674.330017,667.349976,670.789978,670.789978,19320100
7/13/2005,670.789978,671.280029,665.98999,667.650024,667.650024,18125000
7/14/2005,667.650024,673.23999,662.109985,663.02002,663.02002,20487100
7/15/2005,663.02002,664.669983,658.400024,663.73999,663.73999,17164000
7/18/2005,663.73999,663.73999,658.030029,658.559998,658.559998,15821000
7/19/2005,658.559998,669.070007,658.559998,668.859985,668.859985,20412800
