Date,Open,High,Low,Close,Adj Close,Volume
7/9/2007,2668.98999,2672.590088,2660.649902,2670.02002,2670.02002,1895200000
7/10/2007,2657.870117,2662.550049,2637.659912,2639.159912,2639.159912,2229340000
7/11/2007,2637.120117,2652.340088,2631.889893,2651.790039,2651.790039,2014260000
7/12/2007,2662.76001,2701.72998,2662.52002,2701.72998,2701.72998,2166350000
7/13/2007,2696.959961,2707.639893,2694.090088,2707,2707,1729190000
7/16/2007,2703.399902,2712.129883,2693.709961,2697.330078,2697.330078,1751060000
7/17/2007,2702.100098,2719.939941,2701.560059,2712.290039,2712.290039,2158690000
7/18/2007,2695.280029,2699.870117,2674.26001,2699.48999,2699.48999,2257380000
7/19/2007,2716.659912,2724.73999,2710.840088,2720.040039,2720.040039,2177500000
7/20/2007,2709.98999,2710.320068,2674.639893,2687.600098,2687.600098,2335920000
7/23/2007,2698.48999,2705.030029,2688.409912,2690.580078,2690.580078,2034080000
7/24/2007,2673.699951,2682.399902,2634.030029,2639.860107,2639.860107,2463270000
7/25/2007,2660.189941,2665.810059,2628.149902,2648.169922,2648.169922,2482250000
7/26/2007,2620.75,2632.459961,2563.810059,2599.340088,2599.340088,3392140000
7/27/2007,2599.870117,2608.98999,2562.060059,2562.23999,2562.23999,2705290000
7/30/2007,2568.139893,2592,2552.310059,2583.280029,2583.280029,2291710000
7/31/2007,2606.320068,2607.449951,2545.899902,2546.27002,2546.27002,2789130000
8/1/2007,2538.5,2557.110107,2515.810059,2553.870117,2553.870117,2912270000
8/2/2007,2557.590088,2579.280029,2553.139893,2575.97998,2575.97998,2456970000
8/3/2007,2572.919922,2575.580078,2511.120117,2511.25,2511.25,2504430000
8/6/2007,2524.870117,2547.330078,2491.959961,2547.330078,2547.330078,2815560000
8/7/2007,2532.780029,2577.810059,2523.439941,2561.600098,2561.600098,2704030000
8/8/2007,2582.600098,2627.75,2582.600098,2612.97998,2612.97998,3542890000
8/9/2007,2573.030029,2615.929932,2556.48999,2556.48999,2556.48999,3593450000
8/10/2007,2529.540039,2569.25,2503.159912,2544.889893,2544.889893,3202570000
8/13/2007,2566.600098,2572.51001,2541.350098,2542.23999,2542.23999,2154750000
8/14/2007,2549.26001,2552.48999,2499.120117,2499.120117,2499.120117,1982860000
8/15/2007,2492.76001,2520.389893,2457.889893,2458.830078,2458.830078,2259870000
8/16/2007,2440.909912,2460.5,2386.689941,2451.070068,2451.070068,3279620000
8/17/2007,2510.379883,2524.959961,2466.360107,2505.030029,2505.030029,2580340000
8/20/2007,2511.070068,2516.310059,2487.439941,2508.590088,2508.590088,1656440000
8/21/2007,2502.310059,2529.659912,2500.659912,2521.300049,2521.300049,1677080000
8/22/2007,2542.98999,2554.899902,2533.73999,2552.800049,2552.800049,1787060000
8/23/2007,2562.409912,2565.350098,2530.570068,2541.699951,2541.699951,1622880000
8/24/2007,2539.649902,2576.689941,2534.639893,2576.689941,2576.689941,1624860000
8/27/2007,2570.409912,2573.830078,2557.47998,2561.25,2561.25,1314030000
8/28/2007,2546.389893,2548.060059,2500.550049,2500.639893,2500.639893,1562800000
8/29/2007,2518.820068,2563.159912,2512.600098,2563.159912,2563.159912,1649720000
8/30/2007,2545.080078,2587.860107,2542.47998,2565.300049,2565.300049,1704910000
8/31/2007,2596.189941,2603.110107,2579.790039,2596.360107,2596.360107,1536640000
9/4/2007,2596.379883,2644.449951,2596.379883,2630.23999,2630.23999,1863090000
9/5/2007,2618.280029,2621.540039,2596.699951,2605.949951,2605.949951,1921820000
9/6/2007,2615.73999,2620.889893,2595.52002,2614.320068,2614.320068,1795220000
9/7/2007,2581.47998,2584.280029,2556.590088,2565.699951,2565.699951,1906520000
9/10/2007,2581.780029,2588.879883,2536.929932,2559.110107,2559.110107,1771430000
9/11/2007,2573.280029,2598.939941,2572.860107,2597.469971,2597.469971,1743730000
9/12/2007,2592.830078,2612.179932,2590.379883,2592.070068,2592.070068,1888570000
9/13/2007,2607.129883,2612.699951,2589.409912,2601.060059,2601.060059,1666510000
9/14/2007,2582.149902,2603.629883,2577.72998,2602.179932,2602.179932,1586580000
9/17/2007,2594.040039,2596.090088,2575.360107,2581.659912,2581.659912,1407780000
9/18/2007,2592.959961,2651.659912,2583.139893,2651.659912,2651.659912,2083620000
9/19/2007,2665.889893,2683.02002,2654.899902,2666.47998,2666.47998,2183810000
9/20/2007,2659.580078,2669.429932,2648.070068,2654.290039,2654.290039,1751460000
9/21/2007,2670.75,2678.689941,2666.320068,2671.219971,2671.219971,2268300000
9/24/2007,2676.419922,2692.159912,2660.52002,2667.949951,2667.949951,1848950000
9/25/2007,2658.530029,2683.919922,2656.330078,2683.449951,2683.449951,1910890000
9/26/2007,2696.530029,2709.22998,2689.590088,2699.030029,2699.030029,1984010000
9/27/2007,2711.820068,2712.790039,2702.02002,2709.590088,2709.590088,1745070000
9/28/2007,2709.649902,2716.75,2692.02002,2701.5,2701.5,1929890000
10/1/2007,2704.25,2743.530029,2704.25,2740.98999,2740.98999,1914080000
10/2/2007,2740.649902,2747.110107,2732.689941,2747.110107,2747.110107,1740460000
10/3/2007,2734.320068,2746.139893,2721.22998,2729.429932,2729.429932,1851090000
10/4/2007,2735.389893,2735.52002,2718.050049,2733.570068,2733.570068,1695520000
10/5/2007,2754.679932,2784.929932,2749.850098,2780.320068,2780.320068,2012860000
10/8/2007,2777.719971,2787.370117,2771.600098,2787.370117,2787.370117,1496610000
10/9/2007,2793.949951,2806.409912,2784.52002,2803.909912,2803.909912,1865120000
10/10/2007,2805.439941,2813.669922,2795.97998,2811.610107,2811.610107,1916630000
10/11/2007,2824.550049,2834,2757.76001,2772.199951,2772.199951,2508690000
10/12/2007,2779.790039,2806.179932,2778.290039,2805.679932,2805.679932,1957790000
10/15/2007,2809.169922,2811.659912,2764.679932,2780.050049,2780.050049,1967120000
10/16/2007,2770.030029,2781.800049,2759.429932,2763.909912,2763.909912,2038520000
10/17/2007,2801.659912,2803.959961,2755.26001,2792.669922,2792.669922,2400080000
10/18/2007,2778.310059,2803.26001,2770.110107,2799.310059,2799.310059,1973010000
10/19/2007,2799.320068,2799.320068,2725.159912,2725.159912,2725.159912,2371650000
10/22/2007,2705.860107,2755.469971,2698.139893,2753.929932,2753.929932,1958710000
10/23/2007,2775.52002,2799.26001,2758.530029,2799.26001,2799.26001,2335770000
10/24/2007,2775.330078,2781.959961,2720.300049,2774.76001,2774.76001,2739680000
10/25/2007,2777.590088,2787.290039,2733.080078,2750.860107,2750.860107,2753360000
10/26/2007,2806.52002,2810.310059,2776.530029,2804.189941,2804.189941,2583680000
10/29/2007,2815.159912,2825.370117,2805.25,2817.439941,2817.439941,2014730000
10/30/2007,2807.320068,2828.820068,2803.669922,2816.709961,2816.709961,2121930000
10/31/2007,2827.800049,2861.51001,2815.669922,2859.120117,2859.120117,2534530000
11/1/2007,2835,2835.629883,2793.169922,2794.830078,2794.830078,2528410000
11/2/2007,2812.790039,2817.030029,2773.820068,2810.379883,2810.379883,2426050000
11/5/2007,2782.800049,2807.51001,2771.909912,2795.179932,2795.179932,2092590000
11/6/2007,2809.810059,2825.469971,2780.219971,2825.179932,2825.179932,2482160000
11/7/2007,2798.449951,2810.189941,2748.310059,2748.76001,2748.76001,2491180000
11/8/2007,2748.399902,2753.050049,2648.030029,2696,2696,3461810000
11/9/2007,2648.959961,2668.790039,2624.429932,2627.939941,2627.939941,2955790000
11/12/2007,2619.409912,2643,2583,2584.129883,2584.129883,2820740000
11/13/2007,2613.370117,2673.649902,2613.370117,2673.649902,2673.649902,2662780000
11/14/2007,2698.030029,2698.350098,2636.320068,2644.320068,2644.320068,2420260000
11/15/2007,2636.27002,2652.649902,2601.389893,2618.51001,2618.51001,2289480000
11/16/2007,2631.810059,2640.030029,2596.590088,2637.23999,2637.23999,2515680000
11/19/2007,2622.439941,2628.149902,2583.26001,2593.379883,2593.379883,2188010000
11/20/2007,2603.530029,2633.820068,2554.320068,2596.810059,2596.810059,2607370000
11/21/2007,2570.530029,2597.169922,2542.699951,2562.149902,2562.149902,2034730000
11/23/2007,2578.98999,2601.550049,2567.580078,2596.600098,2596.600098,804330000
11/26/2007,2599.820068,2613.689941,2539.810059,2540.98999,2540.98999,2019400000
11/27/2007,2557.97998,2585.929932,2546.370117,2580.800049,2580.800049,2166930000
11/28/2007,2607.330078,2667.929932,2606.860107,2662.909912,2662.909912,2518580000
11/29/2007,2653.360107,2675.209961,2648.48999,2668.129883,2668.129883,2157170000
11/30/2007,2693.610107,2696.23999,2642.25,2660.959961,2660.959961,2571340000
12/3/2007,2654.909912,2667.820068,2636.959961,2637.129883,2637.129883,1994710000
12/4/2007,2620.340088,2636.01001,2613.830078,2619.830078,2619.830078,2044740000
12/5/2007,2648.959961,2671.719971,2647.409912,2666.360107,2666.360107,2258840000
12/6/2007,2665.870117,2709.100098,2664.709961,2709.030029,2709.030029,1970680000
12/7/2007,2710.330078,2711.959961,2695.959961,2706.159912,2706.159912,1855070000
12/10/2007,2710.72998,2727.840088,2706.590088,2718.949951,2718.949951,1776540000
12/11/2007,2723.090088,2734.820068,2650.219971,2652.350098,2652.350098,2195200000
12/12/2007,2703.26001,2712.590088,2638.820068,2671.139893,2671.139893,2311900000
12/13/2007,2651.449951,2670.330078,2641.570068,2668.48999,2668.48999,2143760000
12/14/2007,2647.679932,2671.879883,2634.75,2635.73999,2635.73999,1902390000
12/17/2007,2623.22998,2626.370117,2574.459961,2574.459961,2574.459961,1873110000
12/18/2007,2597.590088,2604.379883,2553.98999,2596.030029,2596.030029,1982590000
12/19/2007,2593.330078,2609.72998,2583.320068,2601.01001,2601.01001,1835920000
12/20/2007,2628.120117,2640.879883,2605.209961,2640.860107,2640.860107,1960470000
12/21/2007,2676.850098,2691.98999,2671.590088,2691.98999,2691.98999,2508800000
12/24/2007,2694.350098,2715.77002,2694.350098,2713.5,2713.5,778620000
12/26/2007,2702.820068,2727.550049,2698.47998,2724.409912,2724.409912,1241830000
12/27/2007,2715.02002,2717.120117,2675.889893,2676.790039,2676.790039,2324820000
12/28/2007,2693.360107,2697.77002,2661.790039,2674.459961,2674.459961,1338850000
12/31/2007,2663.780029,2668.610107,2646.090088,2652.280029,2652.280029,1454550000
1/2/2008,2653.909912,2661.5,2597.810059,2609.629883,2609.629883,2076690000
1/3/2008,2611.959961,2624.27002,2592.179932,2602.679932,2602.679932,1970200000
1/4/2008,2571.080078,2571.080078,2502.679932,2504.649902,2504.649902,2516310000
1/7/2008,2514.149902,2521.620117,2471.22998,2499.459961,2499.459961,2600100000
1/8/2008,2506.969971,2527.419922,2440.51001,2440.51001,2440.51001,2566480000
1/9/2008,2443.850098,2474.550049,2407.389893,2474.550049,2474.550049,2821160000
1/10/2008,2452.120117,2503.550049,2446.800049,2488.52002,2488.52002,2640400000
1/11/2008,2471.860107,2473.949951,2428.850098,2439.939941,2439.939941,2355490000
1/14/2008,2470.870117,2483.129883,2455.340088,2478.300049,2478.300049,2134230000
1/15/2008,2449.040039,2455.290039,2412.469971,2417.590088,2417.590088,2390120000
1/16/2008,2390.560059,2429.580078,2361.219971,2394.590088,2394.590088,3397330000
1/17/2008,2405.73999,2416.51001,2343.649902,2346.899902,2346.899902,2785930000
1/18/2008,2365.560059,2384.209961,2323.290039,2340.02002,2340.02002,2991360000
1/22/2008,2221.199951,2318.600098,2221.199951,2292.27002,2292.27002,3161430000
1/23/2008,2226.77002,2320.129883,2202.540039,2316.409912,2316.409912,3650250000
1/24/2008,2328.860107,2361.889893,2326.370117,2360.919922,2360.919922,2928900000
1/25/2008,2402.800049,2408.219971,2322.560059,2326.199951,2326.199951,2599410000
1/28/2008,2324.850098,2349.909912,2306.639893,2349.909912,2349.909912,2033860000
1/29/2008,2360.429932,2362.110107,2332,2358.060059,2358.060059,2160040000
1/30/2008,2346.360107,2396,2343.879883,2349,2349,2618850000
1/31/2008,2317.110107,2403.459961,2313.52002,2389.860107,2389.860107,2813420000
2/1/2008,2392.580078,2419.22998,2374.5,2413.360107,2413.360107,3060180000
2/4/2008,2413.419922,2413.419922,2382.090088,2382.850098,2382.850098,2050940000
2/5/2008,2344.810059,2359.429932,2309.570068,2309.570068,2309.570068,2501820000
2/6/2008,2327.179932,2338.27002,2277.27002,2278.75,2278.75,2362020000
2/7/2008,2259.620117,2318.52002,2252.649902,2293.030029,2293.030029,2946360000
2/8/2008,2290.5,2318.669922,2280.27002,2304.850098,2304.850098,2229330000
2/11/2008,2310.75,2326.22998,2294.419922,2320.060059,2320.060059,2072270000
2/12/2008,2333.310059,2349.550049,2305.830078,2320.040039,2320.040039,2183530000
2/13/2008,2347.219971,2373.929932,2338.909912,2373.929932,2373.929932,2174670000
2/14/2008,2376.219971,2376.219971,2328.590088,2332.540039,2332.540039,2267580000
2/15/2008,2320.580078,2329.169922,2305.810059,2321.800049,2321.800049,1999540000
2/19/2008,2348.97998,2352.790039,2300.100098,2306.199951,2306.199951,1988690000
2/20/2008,2292.820068,2331.699951,2291.23999,2327.100098,2327.100098,2258180000
2/21/2008,2344.080078,2353.790039,2294.77002,2299.780029,2299.780029,2277540000
2/22/2008,2306.610107,2308.76001,2265.360107,2303.350098,2303.350098,2324450000
2/25/2008,2303.409912,2333.709961,2294.379883,2327.47998,2327.47998,2152880000
2/26/2008,2314.419922,2361.100098,2311.320068,2344.98999,2344.98999,2263650000
2/27/2008,2329.159912,2363.52002,2326.340088,2353.780029,2353.780029,2216540000
2/28/2008,2342.560059,2352.879883,2324.469971,2331.570068,2331.570068,2032040000
2/29/2008,2309.060059,2311.22998,2264.969971,2271.47998,2271.47998,2405360000
3/3/2008,2271.26001,2275.75,2240.300049,2258.600098,2258.600098,2145070000
3/4/2008,2244.209961,2266.370117,2221.090088,2260.280029,2260.280029,2669980000
3/5/2008,2266.48999,2290.01001,2254.199951,2272.810059,2272.810059,2209090000
3/6/2008,2265.669922,2272.199951,2219.330078,2220.5,2220.5,2165090000
3/7/2008,2204.47998,2242.5,2186.929932,2212.48999,2212.48999,2386980000
3/10/2008,2211.139893,2216.889893,2168.669922,2169.340088,2169.340088,2101010000
3/11/2008,2209.649902,2255.76001,2192.5,2255.76001,2255.76001,2526040000
3/12/2008,2259.969971,2282.610107,2241.379883,2243.870117,2243.870117,2077140000
3/13/2008,2219.280029,2272.550049,2199.379883,2263.610107,2263.610107,2419220000
3/14/2008,2271.209961,2277.110107,2191.75,2212.48999,2212.48999,2547310000
3/17/2008,2166.939941,2200.530029,2155.419922,2177.01001,2177.01001,2338210000
3/18/2008,2215.610107,2268.26001,2206.810059,2268.26001,2268.26001,2411630000
3/19/2008,2272.120117,2280.899902,2209.959961,2209.959961,2209.959961,2265420000
3/20/2008,2220.5,2258.110107,2208.120117,2258.110107,2258.110107,2764480000
3/24/2008,2268.199951,2336.699951,2268.199951,2326.75,2326.75,2312600000
3/25/2008,2329.159912,2346.780029,2312.060059,2341.050049,2341.050049,2099060000
3/26/2008,2328.620117,2331.179932,2306.48999,2324.360107,2324.360107,1915210000
3/27/2008,2315.040039,2315.909912,2280.469971,2280.830078,2280.830078,2038770000
3/28/2008,2291.320068,2304.709961,2256.870117,2261.179932,2261.179932,1785770000
3/31/2008,2265.149902,2289.699951,2260.590088,2279.100098,2279.100098,1788360000
4/1/2008,2306.51001,2362.75,2305.399902,2362.75,2362.75,2160120000
4/2/2008,2363.419922,2381.209961,2347.780029,2361.399902,2361.399902,1996680000
4/3/2008,2347.909912,2373.98999,2339.379883,2363.300049,2363.300049,1993480000
4/4/2008,2366.909912,2391.929932,2351.76001,2370.97998,2370.97998,1977560000
4/7/2008,2386.620117,2390.040039,2359.540039,2364.830078,2364.830078,1730020000
4/8/2008,2353.580078,2359.399902,2337.840088,2348.76001,2348.76001,1635290000
4/9/2008,2351.939941,2353.540039,2311.449951,2322.120117,2322.120117,1922050000
4/10/2008,2326.780029,2363.909912,2324.389893,2351.699951,2351.699951,2159000000
4/11/2008,2327.699951,2328.449951,2286.189941,2290.23999,2290.23999,1902540000
4/14/2008,2287.02002,2296.72998,2274.909912,2275.820068,2275.820068,1626710000
4/15/2008,2287.429932,2291.120117,2266.290039,2286.040039,2286.040039,1884750000
4/16/2008,2313.419922,2352.209961,2313.419922,2350.110107,2350.110107,2128770000
4/17/2008,2347.320068,2348.310059,2327.659912,2341.830078,2341.830078,1779300000
4/18/2008,2394.52002,2412.780029,2383.23999,2402.969971,2402.969971,2190920000
4/21/2008,2393.070068,2410.969971,2389.820068,2408.040039,2408.040039,1601280000
4/22/2008,2397.120117,2397.169922,2361.669922,2376.939941,2376.939941,1941680000
4/23/2008,2391.639893,2412.530029,2382.77002,2405.209961,2405.209961,2181580000
4/24/2008,2408.25,2447.280029,2383.76001,2428.919922,2428.919922,2337160000
4/25/2008,2424.679932,2427.090088,2391.149902,2422.929932,2422.929932,1956260000
4/28/2008,2422.629883,2437,2416.899902,2424.399902,2424.399902,1724680000
4/29/2008,2420,2435.379883,2412.100098,2426.100098,2426.100098,1769030000
4/30/2008,2434.199951,2451.189941,2406.370117,2412.800049,2412.800049,2127390000
5/1/2008,2416.48999,2480.709961,2416.48999,2480.709961,2480.709961,2344770000
5/2/2008,2499.139893,2499.139893,2461.459961,2476.98999,2476.98999,2279510000
5/5/2008,2475.310059,2486.050049,2458.120117,2464.120117,2464.120117,2085110000
5/6/2008,2455.110107,2488.830078,2445.370117,2483.310059,2483.310059,2097260000
5/7/2008,2483.030029,2496.649902,2435.76001,2438.48999,2438.48999,2238810000
5/8/2008,2450.01001,2462.51001,2436.610107,2451.23999,2451.23999,2031770000
5/9/2008,2432.550049,2455.330078,2429.030029,2445.52002,2445.52002,1711510000
5/12/2008,2454.649902,2490.219971,2446.360107,2488.48999,2488.48999,1769330000
5/13/2008,2491.02002,2498.070068,2472.580078,2495.120117,2495.120117,1895250000
5/14/2008,2503.280029,2528.399902,2493.580078,2496.699951,2496.699951,2129270000
5/15/2008,2496.439941,2535.189941,2492.949951,2533.72998,2533.72998,2176320000
5/16/2008,2537.409912,2537.409912,2504.179932,2528.850098,2528.850098,2286090000
5/19/2008,2530.820068,2551.469971,2505.600098,2516.090088,2516.090088,2269590000
5/20/2008,2505.860107,2506.189941,2479.370117,2492.26001,2492.26001,1991010000
5/21/2008,2497.389893,2508.899902,2444.98999,2448.27002,2448.27002,2166450000
5/22/2008,2454.73999,2474.530029,2448.840088,2464.580078,2464.580078,1932080000
5/23/2008,2454.139893,2456,2430.360107,2444.669922,2444.669922,1734070000
5/27/2008,2450.52002,2482.080078,2448.580078,2481.23999,2481.23999,1742710000
5/28/2008,2491.5,2493.379883,2465.590088,2486.699951,2486.699951,1792750000
5/29/2008,2486.090088,2522.139893,2485.919922,2508.320068,2508.320068,1956100000
5/30/2008,2519.139893,2530.159912,2510.649902,2522.659912,2522.659912,2153350000
6/2/2008,2514.820068,2516.370117,2471.409912,2491.530029,2491.530029,1972760000
6/3/2008,2500.5,2513.889893,2460.560059,2480.47998,2480.47998,2148040000
6/4/2008,2473.030029,2518.709961,2471.52002,2503.139893,2503.139893,2153510000
6/5/2008,2509.48999,2549.939941,2504.570068,2549.939941,2549.939941,2254760000
6/6/2008,2528.52002,2529.969971,2474.560059,2474.560059,2474.560059,2192240000
6/9/2008,2483.219971,2485,2429.300049,2459.459961,2459.459961,2084630000
6/10/2008,2436.75,2466.280029,2432.469971,2448.939941,2448.939941,2081430000
6/11/2008,2444.939941,2446.280029,2394.01001,2394.01001,2394.01001,2065810000
6/12/2008,2414.459961,2432.879883,2388.48999,2404.350098,2404.350098,2276640000
6/13/2008,2423.050049,2454.5,2417.01001,2454.5,2454.5,2106050000
6/16/2008,2443.129883,2479.949951,2441.23999,2474.780029,2474.780029,1871720000
6/17/2008,2481.199951,2483.189941,2456.780029,2457.72998,2457.72998,1798050000
6/18/2008,2444.959961,2449.179932,2422.959961,2429.709961,2429.709961,2030700000
6/19/2008,2427.169922,2469.149902,2412.370117,2462.060059,2462.060059,2294540000
6/20/2008,2441.959961,2441.959961,2394.26001,2406.090088,2406.090088,2570320000
6/23/2008,2416.550049,2419.689941,2384.560059,2385.73999,2385.73999,1916230000
6/24/2008,2375.800049,2394.860107,2352.100098,2368.280029,2368.280029,2195920000
6/25/2008,2376.820068,2421.25,2376.290039,2401.26001,2401.26001,2153970000
6/26/2008,2365.860107,2366.159912,2321.370117,2321.370117,2321.370117,2300840000
6/27/2008,2319.620117,2329.939941,2290.590088,2315.629883,2315.629883,3403540000
6/30/2008,2312.419922,2325.48999,2292.97998,2292.97998,2292.97998,2096400000
7/1/2008,2274.23999,2306.909912,2255.790039,2304.969971,2304.969971,2653890000
7/2/2008,2311.570068,2317.199951,2251.300049,2251.459961,2251.459961,2376300000
7/3/2008,2261.73999,2262.959961,2227.800049,2245.379883,2245.379883,1423670000
7/7/2008,2263.689941,2276.540039,2214.159912,2243.320068,2243.320068,2363990000
7/8/2008,2244.899902,2294.439941,2233.98999,2294.439941,2294.439941,2462380000
7/9/2008,2290.629883,2296.030029,2234.590088,2234.889893,2234.889893,2285560000
7/10/2008,2239.949951,2267.669922,2223.040039,2257.850098,2257.850098,2300880000
7/11/2008,2233.379883,2265.860107,2203.25,2239.080078,2239.080078,2340180000
7/14/2008,2262.860107,2266.439941,2207,2212.870117,2212.870117,1997990000
7/15/2008,2197.179932,2249.120117,2167.290039,2215.709961,2215.709961,2798410000
7/16/2008,2219.27002,2284.850098,2205.709961,2284.850098,2284.850098,2425020000
7/17/2008,2296.570068,2320.77002,2274.27002,2312.300049,2312.300049,2570670000
7/18/2008,2286.919922,2293.179932,2269.550049,2282.780029,2282.780029,2225800000
7/21/2008,2290.75,2300.320068,2270.280029,2279.530029,2279.530029,1859410000
7/22/2008,2256.320068,2303.959961,2252.840088,2303.959961,2303.959961,2510310000
7/23/2008,2305.110107,2350.090088,2300.199951,2325.879883,2325.879883,2730180000
7/24/2008,2329.209961,2329.209961,2278.909912,2280.110107,2280.110107,2499920000
7/25/2008,2294.689941,2312.600098,2282.629883,2310.530029,2310.530029,2045130000
7/28/2008,2307.189941,2317.75,2258.620117,2264.219971,2264.219971,1931230000
7/29/2008,2274.610107,2320.179932,2274.370117,2319.620117,2319.620117,2274090000
7/30/2008,2329.01001,2342.879883,2299.97998,2329.719971,2329.719971,2280940000
7/31/2008,2311.330078,2353.389893,2309.639893,2325.550049,2325.550049,2316510000
8/1/2008,2326.830078,2328.949951,2286.409912,2310.959961,2310.959961,2312140000
8/4/2008,2309.75,2309.75,2280.929932,2285.560059,2285.560059,2010200000
8/5/2008,2308.139893,2349.830078,2303.629883,2349.830078,2349.830078,2324730000
8/6/2008,2349.169922,2385.77002,2333.530029,2378.370117,2378.370117,2228710000
8/7/2008,2362.790039,2386.439941,2351.320068,2355.72998,2355.72998,2189120000
8/8/2008,2356.840088,2416.399902,2352.040039,2414.100098,2414.100098,2189630000
8/11/2008,2407.550049,2461.649902,2402.530029,2439.949951,2439.949951,2272240000
8/12/2008,2434.26001,2447.159912,2421.090088,2430.610107,2430.610107,2052610000
8/13/2008,2424.320068,2443.439941,2404.030029,2428.620117,2428.620117,1995490000
8/14/2008,2414.409912,2461.149902,2414.409912,2453.669922,2453.669922,1835830000
8/15/2008,2463.100098,2473.199951,2441.050049,2452.52002,2452.52002,1742180000
8/18/2008,2456.959961,2456.959961,2404.409912,2416.97998,2416.97998,1632610000
8/19/2008,2404.949951,2410.959961,2376.669922,2384.360107,2384.360107,1716280000
8/20/2008,2396.580078,2408.679932,2372.340088,2389.080078,2389.080078,1746470000
8/21/2008,2371.540039,2387.719971,2360.389893,2380.379883,2380.379883,1562430000
8/22/2008,2390.340088,2417.629883,2390.340088,2414.709961,2414.709961,1365910000
8/25/2008,2399.72998,2399.72998,2362.199951,2365.590088,2365.590088,2366920000
8/26/2008,2364.310059,2377.040039,2345.790039,2361.969971,2361.969971,1256980000
8/27/2008,2362.860107,2395.02002,2358.929932,2382.459961,2382.459961,1540700000
8/28/2008,2390.110107,2412.840088,2388.550049,2411.639893,2411.639893,1582680000
8/29/2008,2388.669922,2393.48999,2360.909912,2367.52002,2367.52002,1559030000
9/2/2008,2402.110107,2413.110107,2338.370117,2349.23999,2349.23999,2010580000
9/3/2008,2346.810059,2357.429932,2320.909912,2333.72998,2333.72998,2062140000
9/4/2008,2315.179932,2317.320068,2259.040039,2259.040039,2259.040039,2332320000
9/5/2008,2241.620117,2264.350098,2216.98999,2255.879883,2255.879883,2261030000
9/8/2008,2296.179932,2303.889893,2236.969971,2269.76001,2269.76001,2566300000
9/9/2008,2269.929932,2285.540039,2209.810059,2209.810059,2209.810059,2590590000
9/10/2008,2232.209961,2247.629883,2209.590088,2228.699951,2228.699951,2250360000
9/11/2008,2199.030029,2259.25,2191.530029,2258.219971,2258.219971,2269670000
9/12/2008,2239.25,2268.830078,2228,2261.27002,2261.27002,1973590000
9/15/2008,2202.280029,2244.879883,2179.909912,2179.909912,2179.909912,2697820000
9/16/2008,2149.649902,2214.290039,2145.169922,2207.899902,2207.899902,3187630000
9/17/2008,2177.580078,2183.25,2098.850098,2098.850098,2098.850098,3102010000
9/18/2008,2137.419922,2201.709961,2070.219971,2199.100098,2199.100098,3867290000
9/19/2008,2303.899902,2318.429932,2239.72998,2273.899902,2273.899902,3898230000
9/22/2008,2265.77002,2266.449951,2178.97998,2178.97998,2178.97998,1881160000
9/23/2008,2190.709961,2209.620117,2151.77002,2153.330078,2153.330078,1974180000
9/24/2008,2167.550049,2179.929932,2147.360107,2155.679932,2155.679932,1818170000
9/25/2008,2172.26001,2210.73999,2167.060059,2186.570068,2186.570068,1846330000
9/26/2008,2144.060059,2187.530029,2136.850098,2183.340088,2183.340088,1949200000
9/29/2008,2147.159912,2152.689941,1983.72998,1983.72998,1983.72998,2808100000
9/30/2008,2033.689941,2094.310059,2015.930054,2091.879883,2091.879883,2376240000
10/1/2008,2075.100098,2083.199951,2046.060059,2069.399902,2069.399902,1899330000
10/2/2008,2052.51001,2056.429932,1975,1976.719971,1976.719971,2173750000
10/3/2008,2005.920044,2046.810059,1947.189941,1947.390015,1947.390015,2501480000
10/6/2008,1898.630005,1905.01001,1777.02002,1862.959961,1862.959961,3502250000
10/7/2008,1867.969971,1886.349976,1754.880005,1754.880005,1754.880005,2825810000
10/8/2008,1710.959961,1806.890015,1706.859985,1740.329956,1740.329956,3516070000
10/9/2008,1766.25,1787.410034,1634.880005,1645.119995,1645.119995,2622310000
10/10/2008,1590.77002,1690.77002,1542.449951,1649.51001,1649.51001,4164090000
10/13/2008,1734.599976,1844.25,1715.73999,1844.25,1844.25,2665690000
10/14/2008,1894.869995,1896.949951,1752.890015,1779.01001,1779.01001,2912850000
10/15/2008,1754.619995,1761.22998,1628.329956,1628.329956,1628.329956,2540180000
10/16/2008,1644.550049,1717.719971,1565.719971,1717.709961,1717.709961,3331040000
10/17/2008,1678.780029,1782.579956,1670.280029,1711.290039,1711.290039,2711030000
10/20/2008,1735.130005,1770.050049,1698.01001,1770.030029,1770.030029,2021750000
10/21/2008,1741.839966,1768.540039,1695.119995,1696.680054,1696.680054,2099810000
10/22/2008,1671.22998,1678.709961,1587.219971,1615.75,1615.75,2560810000
10/23/2008,1621.109985,1645.5,1533.550049,1603.910034,1603.910034,3104700000
10/24/2008,1493.790039,1584.27002,1493.790039,1552.030029,1552.030029,2691940000
10/27/2008,1528.119995,1574.540039,1503.810059,1505.900024,1505.900024,2224430000
10/28/2008,1552.23999,1649.469971,1504.130005,1649.469971,1649.469971,2777540000
10/29/2008,1643.97998,1705.51001,1622.01001,1657.209961,1657.209961,2748720000
10/30/2008,1698.430054,1712.560059,1658.449951,1698.52002,1698.52002,2504420000
10/31/2008,1684.709961,1742.540039,1673.319946,1720.949951,1720.949951,2437120000
